STATISTICS.packets_TO_BS3 STATISTICS.DEAD3 STATISTICS.ALLIVE3
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  91.00
 91.00  91.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  92.00
 92.00  92.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 93.00  93.00  93.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  94.00  94.00
 94.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  95.00  95.00
 95.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  96.00
 96.00  96.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 97.00  97.00  97.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 98.00  98.00  98.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00  99.00
 99.00  99.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
100.00 100.00 100.00
